Farm_ID,Farm_Location_Lat,Farm_Location_Lon,Farm_Postcode,Herd_Size,Farm_Type,Farm_Size_Acres,Biosecurity_Score,Cattle_Movement_In_Last_Year,Proximity_To_Other_Farms_Km,Land_Use_Composition_Woodland_Pct,Animal_ID,Animal_Age_Months,Breed,Sex,Origin_Type,Test_Date,Test_Result,Has_TB_History_Farm,Is_In_TB_Hotspot,Avg_Rainfall_3M_Prior_MM,Avg_Temperature_3M_Prior_C,Badger_Density_Score_Local,Proximity_To_Known_Badger_Sett_Km,Days_Since_Last_Test,Test_Season
FARM_0010,54.611729,-6.24422,BT78 8KY,346,Mixed,255,5.0,106.0,7.1,29,FARM_0010_ANIMAL_058,41.0,Charolais,Female,Purchased_From_Other_Farm,2022-07-10,Negative,False,False,313,4.998809576987035,Low,54.1,167,July
FARM_0010,54.611729,-6.24422,BT78 8KY,346,Mixed,255,5.0,106.0,7.1,29,FARM_0010_ANIMAL_317,91.0,Hereford,Female,Born_On_Farm,2021-05-03,Negative,False,False,211,17.792515487916376,Low,54.1,515,May
FARM_0011,54.79614,-6.646869,BT39 7JY,486,Beef,429,5.0,43.0,2.9,22,FARM_0011_ANIMAL_317,132.0,Angus,Female,Born_On_Farm,2020-08-06,Negative,True,False,234,14.64840248713043,Medium,21.5,701,August
FARM_0011,54.79614,-6.646869,BT39 7JY,486,Beef,429,5.0,43.0,2.9,22,FARM_0011_ANIMAL_053,118.0,Charolais,Female,Purchased_From_Other_Farm,2020-01-30,Negative,True,False,292,16.616644120736748,Medium,21.5,542,January
FARM_0011,54.79614,-6.646869,BT39 7JY,486,Beef,429,5.0,43.0,2.9,22,FARM_0011_ANIMAL_339,41.0,,Male,Born_On_Farm,2021-08-07,Negative,True,False,276,7.9926712489953795,Medium,21.5,313,August
FARM_0011,54.79614,-6.646869,BT39 7JY,486,Beef,429,5.0,43.0,2.9,22,FARM_0011_ANIMAL_323,46.0,Hereford,Female,Purchased_From_Other_Farm,2021-08-01,Negative,True,False,157,7.915909711528621,Medium,21.5,136,August
FARM_0011,54.79614,-6.646869,BT39 7JY,486,Beef,429,5.0,43.0,2.9,22,FARM_0011_ANIMAL_200,136.0,Hereford,Female,Purchased_From_Other_Farm,2021-07-03,Negative,True,False,327,12.514044747487727,Medium,21.5,646,July
FARM_0011,54.79614,-6.646869,BT39 7JY,486,Beef,429,5.0,43.0,2.9,22,FARM_0011_ANIMAL_135,26.0,Angus,Male,Born_On_Farm,2022-05-21,Negative,True,False,374,15.20671411267412,Medium,21.5,202,May
FARM_0011,54.79614,-6.646869,BT39 7JY,486,Beef,429,5.0,43.0,2.9,22,FARM_0011_ANIMAL_101,160.0,Angus,Male,Born_On_Farm,2021-03-08,Negative,True,False,346,6.323371633977802,Medium,21.5,598,March
FARM_0011,54.79614,-6.646869,BT39 7JY,486,Beef,429,5.0,43.0,2.9,22,FARM_0011_ANIMAL_360,82.0,Hereford,Male,Born_On_Farm,2022-09-16,Negative,True,False,144,17.55681857166247,Medium,21.5,628,September
FARM_0011,54.79614,-6.646869,BT39 7JY,486,Beef,429,5.0,43.0,2.9,22,FARM_0011_ANIMAL_116,39.0,Charolais,Female,Purchased_From_Other_Farm,2022-11-19,Negative,True,False,283,12.567682347575914,Medium,21.5,209,November
FARM_0011,54.79614,-6.646869,BT39 7JY,486,Beef,429,5.0,43.0,2.9,22,FARM_0011_ANIMAL_401,164.0,Jersey,Female,Purchased_From_Other_Farm,2021-03-28,Negative,True,False,208,15.332542363675628,Medium,21.5,323,March
FARM_0012,54.407992,-6.782141,BT10 4AT,196,Mixed,229,1.0,112.0,8.0,0,FARM_0012_ANIMAL_065,20.0,Holstein,Male,Purchased_From_Other_Farm,2020-03-07,Positive,False,False,365,9.42635952083517,Low,45.3,291,March
FARM_0012,54.407992,-6.782141,BT10 4AT,196,Mixed,229,1.0,112.0,8.0,0,FARM_0012_ANIMAL_050,112.0,Charolais,Male,Purchased_From_Other_Farm,2022-11-17,Negative,False,False,251,15.795155742514865,Low,45.3,297,November
FARM_0012,54.407992,-6.782141,BT10 4AT,196,Mixed,229,1.0,,8.0,0,FARM_0012_ANIMAL_128,112.0,Holstein,Female,,2021-12-31,Negative,False,False,383,12.405705586887509,Low,45.3,707,December
FARM_0012,54.407992,-6.782141,BT10 4AT,196,Mixed,229,1.0,112.0,8.0,0,FARM_0012_ANIMAL_066,180.0,Angus,Female,Born_On_Farm,2021-12-04,Negative,False,False,143,7.052925393821112,Low,45.3,614,December
FARM_0012,54.407992,-6.782141,BT10 4AT,196,Mixed,229,1.0,112.0,8.0,0,FARM_0012_ANIMAL_094,150.0,Charolais,Female,Born_On_Farm,2020-05-25,Negative,False,False,118,9.42175110767199,Low,45.3,503,May
FARM_0012,54.407992,-6.782141,BT10 4AT,196,Mixed,229,1.0,112.0,8.0,0,FARM_0012_ANIMAL_151,80.0,Charolais,Female,Purchased_From_Other_Farm,2022-01-26,Negative,False,False,183,4.072615938846501,Low,45.3,441,January
FARM_0012,54.407992,-6.782141,BT10 4AT,196,Mixed,229,1.0,112.0,8.0,0,FARM_0012_ANIMAL_094,87.0,Jersey,Female,Born_On_Farm,2022-06-15,Negative,False,False,288,14.400743033940904,Low,45.3,365,June
FARM_0012,54.407992,-6.782141,BT10 4AT,196,Mixed,229,1.0,112.0,8.0,0,FARM_0012_ANIMAL_078,99.0,Jersey,Female,Born_On_Farm,2022-04-28,Negative,False,False,170,15.794076520930027,Low,45.3,113,April
FARM_0012,54.407992,-6.782141,BT10 4AT,196,Mixed,229,1.0,112.0,8.0,0,FARM_0012_ANIMAL_176,150.0,Limousin,Female,Purchased_From_Other_Farm,2022-01-06,Negative,False,False,352,14.278191437526674,Low,45.3,211,January
FARM_0012,54.407992,-6.782141,BT10 4AT,196,Mixed,229,1.0,112.0,8.0,0,FARM_0012_ANIMAL_120,123.0,Holstein,Male,Born_On_Farm,2022-06-06,Negative,False,False,168,17.28338228738359,Low,45.3,205,June
FARM_0013,54.058246,-5.775107,BT68 6SQ,300,Dairy,632,5.0,124.0,6.9,16,FARM_0013_ANIMAL_208,40.0,Angus,Female,Born_On_Farm,2022-10-23,Negative,False,False,400,7.95896547300273,Low,112.1,191,October
FARM_0013,54.058246,-5.775107,BT68 6SQ,300,Dairy,632,5.0,124.0,6.9,16,FARM_0013_ANIMAL_020,12.0,Limousin,Female,Purchased_From_Other_Farm,2022-10-15,Negative,False,False,310,4.322481124672081,Low,112.1,615,October
FARM_0013,54.058246,-5.775107,BT68 6SQ,300,Dairy,632,5.0,,6.9,16,FARM_0013_ANIMAL_115,34.0,Charolais,Male,Born_On_Farm,2020-07-04,Negative,False,False,112,6.865997250672763,Low,112.1,514,July
FARM_0013,54.058246,-5.775107,BT68 6SQ,300,Dairy,632,5.0,124.0,6.9,16,FARM_0013_ANIMAL_085,168.0,Jersey,Male,Born_On_Farm,2021-10-09,Negative,False,False,216,16.830221277840334,Low,112.1,637,October
FARM_0013,54.058246,-5.775107,BT68 6SQ,300,Dairy,632,5.0,124.0,6.9,16,FARM_0013_ANIMAL_200,64.0,Angus,Female,Born_On_Farm,2020-12-07,Negative,False,False,226,10.584491917559555,Low,112.1,178,December
FARM_0013,54.058246,-5.775107,BT68 6SQ,300,Dairy,632,5.0,124.0,6.9,16,FARM_0013_ANIMAL_112,67.0,Charolais,Female,Born_On_Farm,2022-04-21,Negative,False,False,304,12.281398547072182,Low,112.1,223,April
FARM_0013,54.058246,-5.775107,BT68 6SQ,300,Dairy,632,5.0,124.0,6.9,16,FARM_0013_ANIMAL_176,81.0,Angus,Female,Born_On_Farm,2021-11-25,Negative,False,False,279,11.496964573771017,Low,112.1,436,November
FARM_0013,54.058246,-5.775107,BT68 6SQ,300,Dairy,632,5.0,124.0,6.9,16,FARM_0013_ANIMAL_223,25.0,Hereford,Male,Born_On_Farm,2021-09-27,Negative,False,False,222,11.622127847296305,Low,112.1,452,September
FARM_0013,54.058246,-5.775107,BT68 6SQ,300,Dairy,632,5.0,124.0,6.9,16,FARM_0013_ANIMAL_032,,Hereford,Female,Purchased_From_Other_Farm,2021-06-23,Negative,False,False,337,17.530310635570174,Low,112.1,618,June
FARM_0013,54.058246,-5.775107,BT68 6SQ,300,Dairy,632,5.0,124.0,6.9,16,FARM_0013_ANIMAL_048,158.0,Hereford,Female,Born_On_Farm,2022-03-06,Negative,False,False,275,12.497724123209425,Low,112.1,186,March
FARM_0014,54.865876,-5.817974,BT78 3EB,281,Dairy,725,4.0,11.0,6.5,14,FARM_0014_ANIMAL_171,21.0,Limousin,Female,Born_On_Farm,2021-05-29,Negative,False,False,266,8.461378645315484,Low,76.4,225,May
FARM_0014,54.865876,-5.817974,BT78 3EB,281,Dairy,725,4.0,11.0,6.5,14,FARM_0014_ANIMAL_016,44.0,Hereford,Female,Purchased_From_Other_Farm,2020-01-24,Negative,False,False,258,9.310414676255046,Low,76.4,291,January
FARM_0014,54.865876,-5.817974,BT78 3EB,281,Dairy,725,4.0,11.0,6.5,14,FARM_0014_ANIMAL_125,159.0,Angus,,Born_On_Farm,2021-08-28,Negative,False,False,240,17.63565847666559,Low,76.4,326,August
FARM_0014,54.865876,-5.817974,BT78 3EB,281,Dairy,725,4.0,11.0,6.5,14,FARM_0014_ANIMAL_164,112.0,Holstein,Female,Born_On_Farm,2022-12-27,Negative,False,False,222,4.562665209981821,Low,76.4,498,December
FARM_0014,54.865876,-5.817974,BT78 3EB,281,Dairy,725,4.0,,6.5,14,FARM_0014_ANIMAL_170,91.0,Limousin,Male,Born_On_Farm,2022-04-05,Negative,False,False,173,11.900431059390176,Low,76.4,275,April
FARM_0014,54.865876,-5.817974,BT78 3EB,281,Dairy,725,4.0,11.0,6.5,14,FARM_0014_ANIMAL_101,135.0,Angus,Female,Purchased_From_Other_Farm,2020-01-02,Negative,False,False,256,16.617461346406124,Low,76.4,187,January
FARM_0014,54.865876,-5.817974,BT78 3EB,281,Dairy,725,4.0,11.0,6.5,14,FARM_0014_ANIMAL_076,13.0,Holstein,Female,Born_On_Farm,2022-05-12,Negative,False,False,183,11.983041051280981,Low,76.4,350,May
FARM_0014,54.865876,-5.817974,BT78 3EB,281,Dairy,725,4.0,11.0,6.5,14,FARM_0014_ANIMAL_147,69.0,Angus,Female,Born_On_Farm,2021-09-10,Negative,False,False,168,15.661478953783995,Low,76.4,101,September
FARM_0014,54.865876,-5.817974,BT78 3EB,281,Dairy,725,4.0,11.0,6.5,14,FARM_0014_ANIMAL_008,85.0,Limousin,Male,Purchased_From_Other_Farm,2022-08-04,Negative,False,False,386,4.7470588500080195,Low,76.4,407,August
FARM_0014,54.865876,-5.817974,BT78 3EB,281,Dairy,725,4.0,11.0,6.5,14,FARM_0014_ANIMAL_136,52.0,Charolais,Female,Purchased_From_Other_Farm,2021-11-21,Negative,False,False,235,5.25110480103995,Low,76.4,468,November
FARM_0015,54.386813,-6.380082,BT92 5IR,466,Beef,908,3.0,136.0,9.3,4,FARM_0015_ANIMAL_369,171.0,Limousin,Female,Purchased_From_Other_Farm,2022-01-06,Negative,False,False,366,16.168008372643488,Low,65.2,111,January
FARM_0015,54.386813,-6.380082,BT92 5IR,466,Beef,908,3.0,136.0,9.3,4,FARM_0015_ANIMAL_189,141.0,,Female,Purchased_From_Other_Farm,2020-11-03,Negative,False,False,308,15.68732088626901,Low,65.2,649,November
FARM_0015,54.386813,-6.380082,BT92 5IR,466,Beef,908,3.0,136.0,9.3,4,FARM_0015_ANIMAL_255,168.0,Jersey,Male,Purchased_From_Other_Farm,2022-11-07,Negative,False,False,252,10.816189952517934,Low,65.2,296,November
FARM_0015,54.386813,-6.380082,BT92 5IR,466,Beef,908,3.0,136.0,9.3,4,FARM_0015_ANIMAL_206,66.0,Angus,Female,Born_On_Farm,2022-07-23,Negative,False,False,371,9.844809892480884,Low,65.2,494,July
FARM_0015,54.386813,-6.380082,BT92 5IR,466,Beef,908,3.0,136.0,9.3,4,FARM_0015_ANIMAL_289,16.0,,Male,Purchased_From_Other_Farm,2020-05-08,Negative,False,False,267,12.1686705186038,Low,65.2,650,May
FARM_0015,54.386813,-6.380082,BT92 5IR,466,Beef,908,3.0,136.0,9.3,4,FARM_0015_ANIMAL_111,144.0,Limousin,Male,Purchased_From_Other_Farm,2020-09-20,Negative,False,False,391,16.575913464567304,Low,65.2,682,September
FARM_0015,54.386813,-6.380082,BT92 5IR,466,Beef,908,3.0,136.0,9.3,4,FARM_0015_ANIMAL_246,52.0,Limousin,Female,Born_On_Farm,2020-08-02,Negative,False,False,238,17.570167163126122,Low,65.2,284,August
FARM_0015,54.386813,-6.380082,BT92 5IR,466,Beef,908,3.0,136.0,9.3,4,FARM_0015_ANIMAL_259,172.0,Angus,Female,Born_On_Farm,2022-08-18,Negative,False,False,100,9.417774023031685,Low,65.2,501,August
FARM_0015,54.386813,-6.380082,BT92 5IR,466,Beef,908,3.0,136.0,9.3,4,FARM_0015_ANIMAL_226,140.0,Hereford,Male,Born_On_Farm,2022-02-28,Negative,False,False,307,9.143103485217356,Low,65.2,466,February
FARM_0015,54.386813,-6.380082,BT92 5IR,466,Beef,908,3.0,136.0,9.3,4,FARM_0015_ANIMAL_281,170.0,Holstein,Male,Born_On_Farm,2020-08-29,Negative,False,False,115,9.934245067235132,Low,65.2,657,August
FARM_0016,54.872921,-7.704956,BT12 1RK,377,Beef,927,1.0,122.0,1.5,10,FARM_0016_ANIMAL_014,45.0,Jersey,Female,Born_On_Farm,2022-01-12,Negative,True,False,168,8.210696880058078,Low,42.0,255,January
FARM_0016,54.872921,-7.704956,BT12 1RK,377,Beef,927,1.0,122.0,1.5,10,FARM_0016_ANIMAL_012,10.0,Holstein,Female,Born_On_Farm,2022-05-12,Negative,True,False,324,6.198432002862953,Low,42.0,186,May
FARM_0016,54.872921,-7.704956,BT12 1RK,377,Beef,927,,122.0,1.5,10,FARM_0016_ANIMAL_034,74.0,Hereford,Female,Born_On_Farm,2020-12-14,Negative,True,False,357,4.576208426100017,Low,42.0,376,December
FARM_0016,54.872921,-7.704956,BT12 1RK,377,Beef,927,1.0,122.0,1.5,10,FARM_0016_ANIMAL_019,112.0,Hereford,Female,Purchased_From_Other_Farm,2021-06-04,Negative,True,False,131,9.32778661273203,Low,42.0,558,June
FARM_0016,54.872921,-7.704956,BT12 1RK,377,Beef,927,1.0,122.0,1.5,10,FARM_0016_ANIMAL_166,,Charolais,Female,Born_On_Farm,2020-10-24,Negative,True,False,395,14.824382044438531,Low,42.0,546,October
FARM_0016,54.872921,-7.704956,BT12 1RK,377,Beef,927,1.0,122.0,1.5,10,FARM_0016_ANIMAL_213,90.0,Angus,Female,Born_On_Farm,2020-09-16,Negative,True,False,162,12.130055301924534,Low,42.0,98,September
FARM_0016,54.872921,-7.704956,BT12 1RK,377,Beef,927,1.0,122.0,1.5,10,FARM_0016_ANIMAL_060,119.0,Charolais,Male,Purchased_From_Other_Farm,2020-07-24,Negative,True,False,257,12.658410913015512,Low,42.0,177,July
FARM_0016,54.872921,-7.704956,BT12 1RK,377,Beef,927,1.0,122.0,1.5,10,FARM_0016_ANIMAL_288,45.0,Holstein,Female,Purchased_From_Other_Farm,2022-02-24,Negative,True,False,115,14.255052814212684,Low,42.0,367,February
FARM_0016,54.872921,-7.704956,BT12 1RK,377,Beef,927,1.0,122.0,1.5,10,FARM_0016_ANIMAL_029,98.0,Hereford,Male,Born_On_Farm,2020-05-05,Negative,True,False,326,15.182787186434226,Low,42.0,439,May
FARM_0016,54.872921,-7.704956,BT12 1RK,377,Beef,927,1.0,122.0,1.5,10,FARM_0016_ANIMAL_337,102.0,Limousin,Female,Born_On_Farm,2022-06-12,Negative,True,False,184,11.110312284736722,Low,42.0,301,June
FARM_0017,54.154111,-6.405804,BT8 1IQ,392,Beef,960,3.0,99.0,1.0,10,FARM_0017_ANIMAL_363,6.0,Charolais,Male,Born_On_Farm,2020-10-20,Negative,False,False,102,5.377353491616215,Low,80.2,212,October
FARM_0017,54.154111,-6.405804,BT8 1IQ,392,Beef,960,3.0,99.0,1.0,10,FARM_0017_ANIMAL_078,154.0,Limousin,Male,Born_On_Farm,2021-10-27,Negative,False,False,262,16.2436858571997,Low,80.2,585,October
FARM_0017,54.154111,-6.405804,BT8 1IQ,392,Beef,960,3.0,99.0,1.0,10,FARM_0017_ANIMAL_089,160.0,Limousin,Female,Born_On_Farm,2022-04-01,Negative,False,False,156,12.88625350592012,Low,80.2,447,April
FARM_0017,54.154111,-6.405804,BT8 1IQ,392,Beef,960,3.0,99.0,1.0,10,FARM_0017_ANIMAL_109,166.0,Limousin,Male,Purchased_From_Other_Farm,2020-04-13,Negative,False,False,317,4.75466594861867,Low,80.2,720,April
FARM_0017,54.154111,-6.405804,BT8 1IQ,392,Beef,960,3.0,99.0,1.0,10,FARM_0017_ANIMAL_024,42.0,Holstein,Male,Purchased_From_Other_Farm,2020-12-07,Negative,False,False,343,17.09234653943856,Low,80.2,134,December
FARM_0017,54.154111,-6.405804,BT8 1IQ,392,Beef,960,3.0,99.0,1.0,10,FARM_0017_ANIMAL_080,48.0,Jersey,Male,Born_On_Farm,2022-11-19,Negative,False,False,176,17.943179378385253,Low,80.2,169,November
FARM_0017,54.154111,-6.405804,BT8 1IQ,392,Beef,960,3.0,99.0,1.0,10,FARM_0017_ANIMAL_218,174.0,Angus,Female,Purchased_From_Other_Farm,2022-05-03,Negative,False,False,245,17.829022002969253,Low,80.2,106,May
FARM_0017,54.154111,-6.405804,BT8 1IQ,392,Beef,960,3.0,99.0,1.0,10,FARM_0017_ANIMAL_327,91.0,Charolais,Male,Purchased_From_Other_Farm,2020-08-29,Negative,False,False,213,15.98787228876132,Low,80.2,410,August
FARM_0017,54.154111,-6.405804,BT8 1IQ,392,Beef,960,,99.0,1.0,10,FARM_0017_ANIMAL_390,83.0,Charolais,Male,Born_On_Farm,2020-09-20,Negative,False,False,366,17.332717987556517,Low,80.2,153,September
FARM_0017,54.154111,-6.405804,BT8 1IQ,392,Beef,960,3.0,99.0,1.0,10,FARM_0017_ANIMAL_266,75.0,Jersey,Male,Purchased_From_Other_Farm,2022-11-01,Negative,False,False,311,17.976553321507083,Low,80.2,511,November
FARM_0018,54.367174,-6.89597,BT36 6NZ,285,Beef,803,2.0,113.0,3.0,21,FARM_0018_ANIMAL_201,36.0,Limousin,Male,Purchased_From_Other_Farm,2022-09-14,Negative,True,False,183,7.2329216917690715,Low,46.2,449,September
FARM_0018,54.367174,-6.89597,BT36 6NZ,285,Beef,803,2.0,113.0,3.0,21,FARM_0018_ANIMAL_147,,Charolais,Male,Born_On_Farm,2020-01-26,Negative,True,False,113,14.797615492715659,Low,46.2,241,January
FARM_0018,54.367174,-6.89597,BT36 6NZ,285,Beef,803,2.0,113.0,3.0,21,FARM_0018_ANIMAL_043,130.0,Holstein,Male,Born_On_Farm,2022-04-11,Negative,True,False,179,11.684931181632422,Low,46.2,268,April
FARM_0018,54.367174,-6.89597,BT36 6NZ,285,Beef,803,2.0,113.0,3.0,21,FARM_0018_ANIMAL_076,94.0,Charolais,Female,Purchased_From_Other_Farm,2020-09-11,Positive,True,False,186,12.189025971298856,Low,46.2,700,September
FARM_0018,54.367174,-6.89597,BT36 6NZ,285,Beef,803,,113.0,3.0,21,FARM_0018_ANIMAL_278,60.0,Angus,Female,Purchased_From_Other_Farm,2021-04-21,Negative,True,False,387,13.89344125786906,Low,46.2,563,April
FARM_0018,54.367174,-6.89597,BT36 6NZ,285,Beef,803,2.0,113.0,3.0,21,FARM_0018_ANIMAL_024,121.0,Jersey,Female,Purchased_From_Other_Farm,2021-11-18,Negative,True,False,375,4.257187092922351,Low,46.2,564,November
FARM_0018,54.367174,-6.89597,BT36 6NZ,285,Beef,803,2.0,113.0,3.0,21,FARM_0018_ANIMAL_240,180.0,Angus,Female,Born_On_Farm,2021-03-02,Negative,True,False,355,4.099284163293558,Low,46.2,222,March
FARM_0018,54.367174,-6.89597,BT36 6NZ,285,Beef,803,2.0,113.0,3.0,21,FARM_0018_ANIMAL_279,127.0,,Female,Purchased_From_Other_Farm,2021-09-25,Negative,True,False,102,15.735770102025679,Low,46.2,580,September
FARM_0018,54.367174,-6.89597,BT36 6NZ,285,Beef,803,2.0,113.0,3.0,21,FARM_0018_ANIMAL_048,150.0,Holstein,Female,Purchased_From_Other_Farm,2020-09-11,Negative,True,False,297,16.073140072641973,Low,46.2,363,September
FARM_0018,54.367174,-6.89597,BT36 6NZ,285,Beef,803,2.0,113.0,3.0,21,FARM_0018_ANIMAL_112,123.0,Limousin,Male,Born_On_Farm,2020-11-21,Negative,True,False,213,16.678196493348274,Low,46.2,497,November
FARM_0019,55.149246,-7.591378,BT62 9NW,205,Dairy,659,2.0,86.0,0.6,13,FARM_0019_ANIMAL_147,133.0,Jersey,Male,Purchased_From_Other_Farm,2020-03-03,Negative,False,False,372,9.00243872219886,Low,54.4,437,March
FARM_0019,55.149246,-7.591378,BT62 9NW,205,Dairy,659,2.0,86.0,0.6,13,FARM_0019_ANIMAL_200,16.0,Limousin,Female,Born_On_Farm,2020-10-30,Negative,False,False,204,12.744288310151926,Low,54.4,697,October
FARM_0019,55.149246,-7.591378,BT62 9NW,205,Dairy,659,2.0,86.0,0.6,13,FARM_0019_ANIMAL_057,166.0,Holstein,Female,Purchased_From_Other_Farm,2021-07-04,Negative,False,False,396,6.98212152694696,Low,54.4,681,July
FARM_0019,55.149246,-7.591378,BT62 9NW,205,Dairy,659,2.0,86.0,0.6,13,FARM_0019_ANIMAL_192,168.0,,,Born_On_Farm,2020-07-04,Negative,False,False,270,14.661192990164986,Low,54.4,612,July
FARM_0019,55.149246,-7.591378,BT62 9NW,205,Dairy,659,2.0,86.0,0.6,13,FARM_0019_ANIMAL_002,66.0,Angus,Male,Born_On_Farm,2022-09-20,Negative,False,False,112,13.864864618238087,Low,54.4,195,September
FARM_0019,55.149246,-7.591378,BT62 9NW,205,Dairy,659,2.0,86.0,0.6,13,FARM_0019_ANIMAL_205,13.0,Holstein,Female,Purchased_From_Other_Farm,2020-10-19,Negative,False,False,118,9.924184967113948,Low,54.4,607,October
FARM_0019,55.149246,-7.591378,BT62 9NW,205,Dairy,659,2.0,86.0,0.6,13,FARM_0019_ANIMAL_028,85.0,Angus,Male,Born_On_Farm,2022-09-10,Negative,False,False,288,11.435326989912918,Low,54.4,485,September
FARM_0019,55.149246,-7.591378,BT62 9NW,205,Dairy,659,2.0,86.0,0.6,13,FARM_0019_ANIMAL_070,70.0,Charolais,Female,Born_On_Farm,2020-03-23,Negative,False,False,339,6.961395051706402,Low,54.4,529,March
FARM_0019,55.149246,-7.591378,BT62 9NW,205,Dairy,659,2.0,86.0,0.6,13,FARM_0019_ANIMAL_123,104.0,Limousin,Male,Purchased_From_Other_Farm,2021-12-10,Negative,False,False,338,10.682522437196736,Low,54.4,473,December
FARM_0019,55.149246,-7.591378,BT62 9NW,205,Dairy,659,2.0,86.0,0.6,13,FARM_0019_ANIMAL_085,142.0,Angus,Female,Born_On_Farm,2022-08-16,Negative,False,False,348,13.574729025242672,Low,54.4,409,August
FARM_0020,54.981932,-7.512483,BT53 6NR,269,Mixed,749,5.0,62.0,5.9,25,FARM_0020_ANIMAL_247,117.0,Jersey,Female,Born_On_Farm,2020-09-11,Negative,False,False,340,10.327802851778316,Low,35.8,481,September
FARM_0020,54.981932,-7.512483,BT53 6NR,269,Mixed,749,5.0,62.0,5.9,25,FARM_0020_ANIMAL_242,102.0,Hereford,Female,Purchased_From_Other_Farm,2022-06-11,Negative,False,False,217,10.541262241833689,Low,35.8,595,June
FARM_0020,54.981932,-7.512483,BT53 6NR,269,Mixed,749,5.0,62.0,5.9,25,FARM_0020_ANIMAL_262,33.0,Holstein,Female,Born_On_Farm,2022-05-28,Negative,False,False,191,15.03843229046476,Low,35.8,521,May
FARM_0020,54.981932,-7.512483,BT53 6NR,269,Mixed,749,5.0,62.0,5.9,25,FARM_0020_ANIMAL_026,150.0,Jersey,Female,Born_On_Farm,2022-02-01,Negative,False,False,323,9.173252181000581,Low,35.8,361,February
FARM_0020,54.981932,-7.512483,BT53 6NR,269,Mixed,749,5.0,,5.9,25,FARM_0020_ANIMAL_080,70.0,Charolais,Male,Purchased_From_Other_Farm,2022-01-29,Negative,False,False,186,12.463965449632747,Low,35.8,422,January
FARM_0020,54.981932,-7.512483,BT53 6NR,269,Mixed,749,5.0,62.0,5.9,25,FARM_0020_ANIMAL_196,31.0,Holstein,Male,Born_On_Farm,2022-01-15,Negative,False,False,299,17.4072290644459,Low,35.8,141,January
FARM_0020,54.981932,-7.512483,BT53 6NR,269,Mixed,749,5.0,62.0,5.9,25,FARM_0020_ANIMAL_073,60.0,Angus,Female,Purchased_From_Other_Farm,2021-08-02,Negative,False,False,208,13.875704716892475,Low,35.8,360,August
FARM_0020,54.981932,-7.512483,BT53 6NR,269,Mixed,749,5.0,62.0,5.9,25,FARM_0020_ANIMAL_079,112.0,Angus,Female,Born_On_Farm,2022-04-03,Negative,False,False,203,13.652147182761032,Low,35.8,414,April
FARM_0020,54.981932,-7.512483,BT53 6NR,269,Mixed,749,5.0,62.0,5.9,25,FARM_0020_ANIMAL_215,144.0,Holstein,Male,Born_On_Farm,2021-04-09,Negative,False,False,328,16.139977175463187,Low,35.8,229,April
FARM_0020,54.981932,-7.512483,BT53 6NR,269,Mixed,749,5.0,62.0,5.9,25,FARM_0020_ANIMAL_135,18.0,Angus,Male,Born_On_Farm,2022-04-15,Negative,False,False,332,15.743309588076745,Low,35.8,549,April
FARM_0021,55.057331,-7.211108,BT8 9AH,466,Dairy,274,1.0,120.0,3.5,1,FARM_0021_ANIMAL_048,75.0,,Female,Born_On_Farm,2022-08-26,Negative,False,False,133,10.08182511669476,Low,32.1,139,August
FARM_0021,55.057331,-7.211108,BT8 9AH,466,Dairy,274,1.0,120.0,3.5,1,FARM_0021_ANIMAL_154,93.0,,Female,Born_On_Farm,2020-09-17,Negative,False,False,181,8.504391095492302,Low,32.1,524,September
FARM_0021,55.057331,-7.211108,BT8 9AH,466,Dairy,274,1.0,120.0,3.5,1,FARM_0021_ANIMAL_001,128.0,Charolais,Female,Born_On_Farm,2021-11-19,Negative,False,False,277,9.236465025587648,Low,32.1,174,November
FARM_0021,55.057331,-7.211108,BT8 9AH,466,Dairy,274,1.0,120.0,3.5,1,FARM_0021_ANIMAL_389,66.0,Jersey,Male,,2021-12-24,Negative,False,False,329,15.377023964499804,Low,32.1,216,December
FARM_0021,55.057331,-7.211108,BT8 9AH,466,Dairy,274,1.0,120.0,3.5,1,FARM_0021_ANIMAL_057,60.0,Hereford,Female,,2021-07-30,Positive,False,False,307,9.308778946728399,Low,32.1,535,July
FARM_0021,55.057331,-7.211108,BT8 9AH,466,Dairy,274,1.0,120.0,3.5,1,FARM_0021_ANIMAL_041,8.0,Holstein,Male,Born_On_Farm,2020-04-01,Positive,False,False,127,7.328431533273771,Low,32.1,114,April
FARM_0021,55.057331,-7.211108,BT8 9AH,466,Dairy,274,1.0,120.0,3.5,1,FARM_0021_ANIMAL_265,142.0,Charolais,Male,,2022-01-26,Negative,False,False,161,16.031805414385992,Low,32.1,469,January
FARM_0021,55.057331,-7.211108,BT8 9AH,466,Dairy,274,1.0,120.0,3.5,1,FARM_0021_ANIMAL_287,40.0,Jersey,Female,Purchased_From_Other_Farm,2022-07-08,Negative,False,False,368,13.7267905283279,Low,32.1,722,July
FARM_0021,55.057331,-7.211108,BT8 9AH,466,Dairy,274,1.0,120.0,3.5,1,FARM_0021_ANIMAL_257,40.0,Limousin,Male,Born_On_Farm,2020-04-04,Negative,False,False,263,13.500897004379457,Low,32.1,232,April
