Farm_ID,Farm_Location_Lat,Farm_Location_Lon,Farm_Postcode,Farm_Street_Address,Farm_Phone_Number,Subscribed_To_Newsletter,Herd_Size,Farm_Type,Farm_Size_Acres,Biosecurity_Score,Cattle_Movement_In_Last_Year,Proximity_To_Other_Farms_Km,Land_Use_Composition_Woodland_Pct,Animal_ID,Animal_Age_Months,Breed,Sex,Origin_Type,Test_Date,Test_Result,Has_Disease_History_Farm,Avg_Rainfall_3M_Prior_MM,Avg_Temperature_3M_Prior_C,Badger_Density_Score_Local,Proximity_To_Known_Badger_Sett_Km,Days_Since_Last_Test,Test_Season
FARM_0010,54.34373349705877,-5.912558845245476,BT23 8PH,52 Main Street,028 6056 8388,No,245,Mixed,785,4,82,2.5,28,FARM_0010_ANIMAL_031,12,Holstein,Male,Born_On_Farm,2021-11-05,Positive,True,380,9.8,High,1.0,291,November
FARM_0010,54.34373349705877,-5.912558845245476,BT23 8PH,52 Main Street,028 6056 8388,No,245,Mixed,785,4,82,2.5,28,FARM_0010_ANIMAL_043,110,Hereford,Male,Born_On_Farm,2022-06-28,Negative,True,361,10.5,High,1.0,393,June
FARM_0010,54.34373349705877,-5.912558845245476,BT23 8PH,52 Main Street,028 6056 8388,No,245,Mixed,785,4,82,2.5,28,FARM_0010_ANIMAL_182,95,Holstein,Female,Born_On_Farm,2022-04-03,Negative,True,238,15.5,High,1.0,507,April
FARM_0010,54.34373349705877,-5.912558845245476,BT23 8PH,52 Main Street,028 6056 8388,No,245,Mixed,785,4,82,2.5,28,FARM_0010_ANIMAL_055,86,Charolais,Female,Born_On_Farm,2021-05-27,Negative,True,211,6.0,High,1.0,93,May
FARM_0010,54.34373349705877,-5.912558845245476,BT23 8PH,52 Main Street,028 6056 8388,No,245,Mixed,785,4,82,2.5,28,FARM_0010_ANIMAL_121,31,Holstein,Male,Purchased_From_Other_Farm,2021-02-21,Negative,True,182,16.0,High,1.0,406,February
FARM_0010,54.34373349705877,-5.912558845245476,BT23 8PH,52 Main Street,028 6056 8388,No,245,Mixed,785,4,82,2.5,28,FARM_0010_ANIMAL_014,55,Holstein,Female,Born_On_Farm,2021-05-08,Positive,True,115,17.1,High,1.0,692,May
FARM_0010,54.34373349705877,-5.912558845245476,BT23 8PH,52 Main Street,028 6056 8388,No,245,Mixed,785,4,82,2.5,28,FARM_0010_ANIMAL_102,46,Holstein,Female,Born_On_Farm,2021-02-17,Negative,True,360,16.7,High,1.0,700,February
FARM_0011,54.57126834095698,-7.627421437163571,BT13 9FR,114 Main Street,028 8428 7528,No,484,Beef,579,1,47,1.9,27,FARM_0011_ANIMAL_410,79,Holstein,Female,Born_On_Farm,2022-04-30,Positive,False,115,7.6,High,6.3,465,April
FARM_0011,54.57126834095698,-7.627421437163571,BT13 9FR,114 Main Street,028 8428 7528,No,484,Beef,579,1,47,1.9,27,FARM_0011_ANIMAL_209,114,Charolais,Male,Born_On_Farm,2020-04-05,Negative,False,393,12.4,High,6.3,172,April
FARM_0011,54.57126834095698,-7.627421437163571,BT13 9FR,114 Main Street,028 8428 7528,No,484,Beef,579,1,47,1.9,27,FARM_0011_ANIMAL_081,113,Limousin,Female,Purchased_From_Other_Farm,2020-09-11,Negative,False,262,14.2,High,6.3,519,September
FARM_0011,54.57126834095698,-7.627421437163571,BT13 9FR,114 Main Street,028 8428 7528,No,484,Beef,579,1,47,1.9,27,FARM_0011_ANIMAL_224,38,Charolais,Female,Born_On_Farm,2022-05-10,Positive,False,197,7.7,High,6.3,437,May
FARM_0011,54.57126834095698,-7.627421437163571,BT13 9FR,114 Main Street,028 8428 7528,No,484,Beef,579,1,47,1.9,27,FARM_0011_ANIMAL_106,153,Holstein,Female,Purchased_From_Other_Farm,2022-05-15,Negative,False,284,7.7,High,6.3,699,May
FARM_0011,54.57126834095698,-7.627421437163571,BT13 9FR,114 Main Street,028 8428 7528,No,484,Beef,579,1,47,1.9,27,FARM_0011_ANIMAL_041,150,Jersey,Female,Purchased_From_Other_Farm,2020-03-01,Negative,False,316,15.5,High,6.3,96,March
FARM_0011,54.57126834095698,-7.627421437163571,BT13 9FR,114 Main Street,028 8428 7528,No,484,Beef,579,1,47,1.9,27,FARM_0011_ANIMAL_388,26,Holstein,Male,Purchased_From_Other_Farm,2022-06-03,Negative,False,100,10.1,High,6.3,189,June
FARM_0011,54.57126834095698,-7.627421437163571,BT13 9FR,114 Main Street,028 8428 7528,No,484,Beef,579,1,47,1.9,27,FARM_0011_ANIMAL_472,71,Holstein,Female,Born_On_Farm,2021-10-08,Positive,False,306,5.7,High,6.3,428,October
FARM_0011,54.57126834095698,-7.627421437163571,BT13 9FR,114 Main Street,028 8428 7528,No,484,Beef,579,1,47,1.9,27,FARM_0011_ANIMAL_333,162,Angus,Male,Born_On_Farm,2021-06-04,Negative,False,248,4.9,High,6.3,94,June
FARM_0011,54.57126834095698,-7.627421437163571,BT13 9FR,114 Main Street,028 8428 7528,No,484,Beef,579,1,47,1.9,27,FARM_0011_ANIMAL_360,107,Angus,Female,Purchased_From_Other_Farm,2020-11-26,Negative,False,356,9.5,High,6.3,230,November
FARM_0012,54.42395,-6.371333,BT11 7FI,109 Main Street,028 9561 4120,,209,Beef,276,4,57,1.9,3,FARM_0012_ANIMAL_011,112,Jersey,Female,Born_On_Farm,2021-01-16,Negative,False,241,10.5,Medium,71.8,686,January
FARM_0012,54.42395,-6.371333,BT11 7FI,109 Main Street,028 9561 4120,,209,Beef,276,4,57,1.9,3,FARM_0012_ANIMAL_086,161,Jersey,Male,Purchased_From_Other_Farm,2021-01-07,Negative,False,265,12.1,Medium,71.8,717,January
FARM_0012,54.42395,-6.371333,BT11 7FI,109 Main Street,028 9561 4120,,209,Beef,276,4,57,1.9,3,FARM_0012_ANIMAL_016,175,Jersey,Female,Born_On_Farm,2022-12-02,Negative,False,188,7.2,Medium,71.8,124,December
FARM_0012,54.42395,-6.371333,BT11 7FI,109 Main Street,028 9561 4120,,209,Beef,276,4,57,1.9,3,FARM_0012_ANIMAL_171,27,Charolais,Female,Born_On_Farm,2020-01-15,Negative,False,320,10.0,Medium,71.8,617,January
FARM_0012,54.42395,-6.371333,BT11 7FI,109 Main Street,028 9561 4120,,209,Beef,276,4,57,1.9,3,FARM_0012_ANIMAL_014,135,Jersey,Male,Born_On_Farm,2020-03-09,Negative,False,340,13.9,Medium,71.8,335,March
FARM_0012,54.42395,-6.371333,BT11 7FI,109 Main Street,028 9561 4120,,209,Beef,276,4,57,1.9,3,FARM_0012_ANIMAL_028,107,Jersey,Male,Born_On_Farm,2022-03-30,Negative,False,271,13.5,Medium,71.8,528,March
FARM_0012,54.42395,-6.371333,BT11 7FI,109 Main Street,028 9561 4120,,209,Beef,276,4,57,1.9,3,FARM_0012_ANIMAL_064,127,Holstein,Male,Born_On_Farm,2021-06-23,Negative,False,127,11.3,Medium,71.8,699,June
FARM_0012,54.42395,-6.371333,BT11 7FI,109 Main Street,028 9561 4120,,209,Beef,276,4,57,1.9,3,FARM_0012_ANIMAL_185,78,Angus,Male,Purchased_From_Other_Farm,2022-02-27,Negative,False,272,17.4,Medium,71.8,233,February
FARM_0012,54.42395,-6.371333,BT11 7FI,109 Main Street,028 9561 4120,,209,Beef,276,4,57,1.9,3,FARM_0012_ANIMAL_204,76,Charolais,Female,Purchased_From_Other_Farm,2020-08-20,Negative,False,338,12.4,Medium,71.8,263,August
FARM_0012,54.42395,-6.371333,BT11 7FI,109 Main Street,028 9561 4120,,209,Beef,276,4,57,1.9,3,FARM_0012_ANIMAL_064,48,Limousin,Female,Born_On_Farm,2022-01-02,Negative,False,188,11.0,Medium,71.8,489,January
FARM_0013,54.513935,-6.182015,BT27 5BA,60 Shore Road,028 2534 3932,No,63,Beef,152,5,51,8.6,16,FARM_0013_ANIMAL_006,19,Charolais,Female,Purchased_From_Other_Farm,2022-09-02,Negative,False,259,8.8,Low,31.9,286,September
FARM_0013,54.513935,-6.182015,BT27 5BA,60 Shore Road,028 2534 3932,No,63,Beef,152,5,51,8.6,16,FARM_0013_ANIMAL_057,131,Holstein,Female,Purchased_From_Other_Farm,2020-03-06,Negative,False,177,13.3,Low,31.9,394,March
FARM_0013,54.513935,-6.182015,BT27 5BA,60 Shore Road,028 2534 3932,No,63,Beef,152,5,51,8.6,16,FARM_0013_ANIMAL_010,75,Jersey,Female,Born_On_Farm,2020-08-25,Negative,False,338,6.7,Low,31.9,230,August
FARM_0013,54.513935,-6.182015,BT27 5BA,60 Shore Road,028 2534 3932,No,63,Beef,152,5,51,8.6,16,FARM_0013_ANIMAL_014,60,Charolais,Female,Born_On_Farm,2022-02-03,Negative,False,107,7.1,Low,31.9,180,February
FARM_0013,54.513935,-6.182015,BT27 5BA,60 Shore Road,028 2534 3932,No,63,Beef,152,5,51,8.6,16,FARM_0013_ANIMAL_025,41,Hereford,Male,Born_On_Farm,2022-08-07,Negative,False,122,8.4,Low,31.9,523,August
FARM_0013,54.513935,-6.182015,BT27 5BA,60 Shore Road,028 2534 3932,No,63,Beef,152,5,51,8.6,16,FARM_0013_ANIMAL_053,86,Holstein,Male,Purchased_From_Other_Farm,2021-02-01,Negative,False,111,17.5,Low,31.9,285,February
FARM_0013,54.513935,-6.182015,BT27 5BA,60 Shore Road,028 2534 3932,No,63,Beef,152,5,51,8.6,16,FARM_0013_ANIMAL_028,65,Hereford,Male,Born_On_Farm,2021-05-02,Negative,False,279,6.6,Low,31.9,591,May
FARM_0013,54.513935,-6.182015,BT27 5BA,60 Shore Road,028 2534 3932,No,63,Beef,152,5,51,8.6,16,FARM_0013_ANIMAL_032,133,Holstein,Male,Born_On_Farm,2020-04-24,Negative,False,105,13.1,Low,31.9,346,April
FARM_0013,54.513935,-6.182015,BT27 5BA,60 Shore Road,028 2534 3932,No,63,Beef,152,5,51,8.6,16,FARM_0013_ANIMAL_017,29,Jersey,Male,Purchased_From_Other_Farm,2021-02-23,Negative,False,249,16.5,Low,31.9,541,February
FARM_0013,54.513935,-6.182015,BT27 5BA,60 Shore Road,028 2534 3932,No,63,Beef,152,5,51,8.6,16,FARM_0013_ANIMAL_046,24,Holstein,Male,Born_On_Farm,2021-08-11,Negative,False,215,9.7,Low,31.9,449,August
FARM_0014,54.745967,-6.89316,BT9 7PP,72 Lisburn Road,028 9694 7877,,275,Mixed,215,5,16,12.0,0,FARM_0014_ANIMAL_087,125,Limousin,Female,Born_On_Farm,2022-02-11,Negative,True,103,17.1,Medium,73.5,681,February
FARM_0014,54.745967,-6.89316,BT9 7PP,72 Lisburn Road,028 9694 7877,,275,Mixed,215,5,16,12.0,0,FARM_0014_ANIMAL_032,175,Holstein,Female,Purchased_From_Other_Farm,2021-12-04,Negative,True,297,16.0,Medium,73.5,305,December
FARM_0014,54.745967,-6.89316,BT9 7PP,72 Lisburn Road,028 9694 7877,,275,Mixed,215,5,16,12.0,0,FARM_0014_ANIMAL_244,105,Holstein,Female,Purchased_From_Other_Farm,2020-10-03,Negative,True,148,4.7,Medium,73.5,568,October
FARM_0014,54.745967,-6.89316,BT9 7PP,72 Lisburn Road,028 9694 7877,,275,Mixed,215,5,16,12.0,0,FARM_0014_ANIMAL_247,116,Hereford,Female,Purchased_From_Other_Farm,2020-04-25,Negative,True,213,5.1,Medium,73.5,375,April
FARM_0014,54.745967,-6.89316,BT9 7PP,72 Lisburn Road,028 9694 7877,,275,Mixed,215,5,16,12.0,0,FARM_0014_ANIMAL_172,145,Hereford,Female,Born_On_Farm,2022-10-04,Positive,True,228,13.2,Medium,73.5,129,October
FARM_0014,54.745967,-6.89316,BT9 7PP,72 Lisburn Road,028 9694 7877,,275,Mixed,215,5,16,12.0,0,FARM_0014_ANIMAL_133,135,Hereford,Female,Born_On_Farm,2020-03-04,Negative,True,386,6.3,Medium,73.5,120,March
FARM_0014,54.745967,-6.89316,BT9 7PP,72 Lisburn Road,028 9694 7877,,275,Mixed,215,5,16,12.0,0,FARM_0014_ANIMAL_076,110,Hereford,Female,Born_On_Farm,2022-03-30,Negative,True,286,9.0,Medium,73.5,99,March
FARM_0014,54.745967,-6.89316,BT9 7PP,72 Lisburn Road,028 9694 7877,,275,Mixed,215,5,16,12.0,0,FARM_0014_ANIMAL_224,30,Charolais,Male,Purchased_From_Other_Farm,2022-03-09,Negative,True,343,16.5,Medium,73.5,377,March
FARM_0014,54.745967,-6.89316,BT9 7PP,72 Lisburn Road,028 9694 7877,,275,Mixed,215,5,16,12.0,0,FARM_0014_ANIMAL_211,52,Angus,Female,Born_On_Farm,2020-04-28,Positive,True,247,14.2,Medium,73.5,401,April
FARM_0014,54.745967,-6.89316,BT9 7PP,72 Lisburn Road,028 9694 7877,,275,Mixed,215,5,16,12.0,0,FARM_0014_ANIMAL_211,34,Limousin,Male,Purchased_From_Other_Farm,2021-10-10,Negative,True,330,10.6,Medium,73.5,709,October
FARM_0015,54.595684,-6.590179,BT46 7QW,4 Newry Road,028 2959 8190,No,153,Mixed,403,3,35,10.3,16,FARM_0015_ANIMAL_021,111,Jersey,Male,Purchased_From_Other_Farm,2020-12-16,Positive,False,272,14.6,Medium,86.0,342,December
FARM_0015,54.595684,-6.590179,BT46 7QW,4 Newry Road,028 2959 8190,No,153,Mixed,403,3,35,10.3,16,FARM_0015_ANIMAL_044,121,Holstein,Male,Born_On_Farm,2022-05-18,Negative,False,180,17.3,Medium,86.0,401,May
FARM_0015,54.595684,-6.590179,BT46 7QW,4 Newry Road,028 2959 8190,No,153,Mixed,403,3,35,10.3,16,FARM_0015_ANIMAL_101,12,Charolais,Male,Born_On_Farm,2020-07-03,Negative,False,280,14.5,Medium,86.0,375,July
FARM_0015,54.595684,-6.590179,BT46 7QW,4 Newry Road,028 2959 8190,No,153,Mixed,403,3,35,10.3,16,FARM_0015_ANIMAL_126,169,Holstein,Female,Born_On_Farm,2022-05-13,Negative,False,232,14.5,Medium,86.0,727,May
FARM_0015,54.595684,-6.590179,BT46 7QW,4 Newry Road,028 2959 8190,No,153,Mixed,403,3,35,10.3,16,FARM_0015_ANIMAL_112,113,Angus,Male,Purchased_From_Other_Farm,2022-12-31,Negative,False,380,8.0,Medium,86.0,590,December
FARM_0015,54.595684,-6.590179,BT46 7QW,4 Newry Road,028 2959 8190,No,153,Mixed,403,3,35,10.3,16,FARM_0015_ANIMAL_049,13,Jersey,Female,Born_On_Farm,2022-04-29,Negative,False,138,14.8,Medium,86.0,273,April
FARM_0015,54.595684,-6.590179,BT46 7QW,4 Newry Road,028 2959 8190,No,153,Mixed,403,3,35,10.3,16,FARM_0015_ANIMAL_020,179,Angus,Male,Purchased_From_Other_Farm,2020-07-13,Positive,False,169,6.3,Medium,86.0,254,July
FARM_0015,54.595684,-6.590179,BT46 7QW,4 Newry Road,028 2959 8190,No,153,Mixed,403,3,35,10.3,16,FARM_0015_ANIMAL_119,12,Limousin,Male,Born_On_Farm,2022-10-08,Negative,False,173,13.4,Medium,86.0,485,October
FARM_0015,54.595684,-6.590179,BT46 7QW,4 Newry Road,028 2959 8190,No,153,Mixed,403,3,35,10.3,16,FARM_0015_ANIMAL_019,34,Hereford,Female,Born_On_Farm,2022-11-01,Negative,False,283,10.6,Medium,86.0,586,November
FARM_0015,54.595684,-6.590179,BT46 7QW,4 Newry Road,028 2959 8190,No,153,Mixed,403,3,35,10.3,16,FARM_0015_ANIMAL_008,172,Holstein,Female,Purchased_From_Other_Farm,2020-04-20,Negative,False,175,16.8,Medium,86.0,606,April
FARM_0016,54.398038,-6.593535,BT2 2IX,147 Ormeau Road,028 8500 6350,No,332,Mixed,212,4,91,11.6,3,FARM_0016_ANIMAL_002,134,Angus,Male,Born_On_Farm,2022-03-25,Negative,False,265,5.2,Low,22.3,663,March
FARM_0016,54.398038,-6.593535,BT2 2IX,147 Ormeau Road,028 8500 6350,No,332,Mixed,212,4,91,11.6,3,FARM_0016_ANIMAL_170,75,Limousin,Female,Purchased_From_Other_Farm,2020-06-08,Negative,False,366,9.2,Low,22.3,582,June
FARM_0016,54.398038,-6.593535,BT2 2IX,147 Ormeau Road,028 8500 6350,No,332,Mixed,212,4,91,11.6,3,FARM_0016_ANIMAL_239,50,Charolais,Male,Born_On_Farm,2020-10-09,Negative,False,274,11.8,Low,22.3,482,October
FARM_0016,54.398038,-6.593535,BT2 2IX,147 Ormeau Road,028 8500 6350,No,332,Mixed,212,4,91,11.6,3,FARM_0016_ANIMAL_323,88,Angus,Female,Born_On_Farm,2022-06-22,Negative,False,180,4.9,Low,22.3,595,June
FARM_0016,54.398038,-6.593535,BT2 2IX,147 Ormeau Road,028 8500 6350,No,332,Mixed,212,4,91,11.6,3,FARM_0016_ANIMAL_070,153,Hereford,Male,Born_On_Farm,2021-09-06,Negative,False,133,7.5,Low,22.3,586,September
FARM_0016,54.398038,-6.593535,BT2 2IX,147 Ormeau Road,028 8500 6350,No,332,Mixed,212,4,91,11.6,3,FARM_0016_ANIMAL_268,77,Angus,Male,Born_On_Farm,2020-10-20,Negative,False,211,11.9,Low,22.3,305,October
FARM_0016,54.398038,-6.593535,BT2 2IX,147 Ormeau Road,028 8500 6350,No,332,Mixed,212,4,91,11.6,3,FARM_0016_ANIMAL_254,60,Hereford,Female,Purchased_From_Other_Farm,2020-12-24,Negative,False,371,7.1,Low,22.3,657,December
FARM_0016,54.398038,-6.593535,BT2 2IX,147 Ormeau Road,028 8500 6350,No,332,Mixed,212,4,91,11.6,3,FARM_0016_ANIMAL_188,55,Limousin,Male,Purchased_From_Other_Farm,2021-12-26,Negative,False,173,17.7,Low,22.3,541,December
FARM_0016,54.398038,-6.593535,BT2 2IX,147 Ormeau Road,028 8500 6350,No,332,Mixed,212,4,91,11.6,3,FARM_0016_ANIMAL_165,32,Jersey,Female,Born_On_Farm,2020-04-11,Negative,False,377,11.0,Low,22.3,309,April
FARM_0016,54.398038,-6.593535,BT2 2IX,147 Ormeau Road,028 8500 6350,No,332,Mixed,212,4,91,11.6,3,FARM_0016_ANIMAL_086,73,Limousin,Male,Purchased_From_Other_Farm,2020-02-13,Negative,False,278,16.1,Low,22.3,183,February
FARM_0017,54.560369728506764,-7.110966389447138,BT16 8PV,100 Lisburn Road,028 3177 7826,No,305,Dairy,512,1,49,5.0,25,FARM_0017_ANIMAL_081,144,Hereford,Female,Born_On_Farm,2022-08-22,Negative,False,345,6.3,High,5.2,332,August
FARM_0017,54.560369728506764,-7.110966389447138,BT16 8PV,100 Lisburn Road,028 3177 7826,No,305,Dairy,512,1,49,5.0,25,FARM_0017_ANIMAL_127,130,Hereford,Male,Purchased_From_Other_Farm,2020-07-28,Negative,False,206,13.0,High,5.2,411,July
FARM_0017,54.560369728506764,-7.110966389447138,BT16 8PV,100 Lisburn Road,028 3177 7826,No,305,Dairy,512,1,49,5.0,25,FARM_0017_ANIMAL_195,170,Holstein,Male,Born_On_Farm,2021-08-06,Negative,False,294,7.5,High,5.2,363,August
FARM_0017,54.560369728506764,-7.110966389447138,BT16 8PV,100 Lisburn Road,028 3177 7826,No,305,Dairy,512,1,49,5.0,25,FARM_0017_ANIMAL_076,22,Jersey,Female,Purchased_From_Other_Farm,2020-05-05,Positive,False,364,12.9,High,5.2,459,May
FARM_0017,54.560369728506764,-7.110966389447138,BT16 8PV,100 Lisburn Road,028 3177 7826,No,305,Dairy,512,1,49,5.0,25,FARM_0017_ANIMAL_233,142,Angus,Male,Born_On_Farm,2020-01-17,Negative,False,374,11.1,High,5.2,555,January
FARM_0017,54.560369728506764,-7.110966389447138,BT16 8PV,100 Lisburn Road,028 3177 7826,No,305,Dairy,512,1,49,5.0,25,FARM_0017_ANIMAL_004,104,Angus,Male,Purchased_From_Other_Farm,2022-06-19,Negative,False,127,14.8,High,5.2,420,June
FARM_0017,54.560369728506764,-7.110966389447138,BT16 8PV,100 Lisburn Road,028 3177 7826,No,305,Dairy,512,1,49,5.0,25,FARM_0017_ANIMAL_077,90,Jersey,Male,Born_On_Farm,2020-03-30,Negative,False,257,16.1,High,5.2,400,March
FARM_0017,54.560369728506764,-7.110966389447138,BT16 8PV,100 Lisburn Road,028 3177 7826,No,305,Dairy,512,1,49,5.0,25,FARM_0017_ANIMAL_013,94,Charolais,Male,Born_On_Farm,2021-12-26,Positive,False,398,15.6,High,5.2,159,December
FARM_0017,54.560369728506764,-7.110966389447138,BT16 8PV,100 Lisburn Road,028 3177 7826,No,305,Dairy,512,1,49,5.0,25,FARM_0017_ANIMAL_086,133,Charolais,Female,Born_On_Farm,2022-09-24,Negative,False,185,5.0,High,5.2,439,September
FARM_0017,54.560369728506764,-7.110966389447138,BT16 8PV,100 Lisburn Road,028 3177 7826,No,305,Dairy,512,1,49,5.0,25,FARM_0017_ANIMAL_292,137,Limousin,Male,Born_On_Farm,2021-04-18,Positive,False,354,17.7,High,5.2,194,April
FARM_0018,54.90089,-6.865135,BT46 3LX,131 Oakwood Close,028 4894 2275,No,203,Mixed,249,2,34,11.7,21,FARM_0018_ANIMAL_151,19,Charolais,Female,Purchased_From_Other_Farm,2021-07-12,Negative,True,283,14.1,Low,93.9,547,July
FARM_0018,54.90089,-6.865135,BT46 3LX,131 Oakwood Close,028 4894 2275,No,203,Mixed,249,2,34,11.7,21,FARM_0018_ANIMAL_106,15,Jersey,Male,Born_On_Farm,2021-02-26,Negative,True,206,16.6,Low,93.9,714,February
FARM_0018,54.90089,-6.865135,BT46 3LX,131 Oakwood Close,028 4894 2275,No,203,Mixed,249,2,34,11.7,21,FARM_0018_ANIMAL_097,63,Angus,Male,Born_On_Farm,2021-09-05,Negative,True,396,13.8,Low,93.9,93,September
FARM_0018,54.90089,-6.865135,BT46 3LX,131 Oakwood Close,028 4894 2275,No,203,Mixed,249,2,34,11.7,21,FARM_0018_ANIMAL_119,106,Holstein,Male,Born_On_Farm,2020-05-26,Negative,True,108,8.0,Low,93.9,207,May
FARM_0018,54.90089,-6.865135,BT46 3LX,131 Oakwood Close,028 4894 2275,No,203,Mixed,249,2,34,11.7,21,FARM_0018_ANIMAL_103,156,Limousin,Male,Born_On_Farm,2021-07-28,Negative,True,140,13.6,Low,93.9,319,July
FARM_0018,54.90089,-6.865135,BT46 3LX,131 Oakwood Close,028 4894 2275,No,203,Mixed,249,2,34,11.7,21,FARM_0018_ANIMAL_108,134,Angus,Female,Born_On_Farm,2022-06-16,Negative,True,311,13.8,Low,93.9,445,June
FARM_0018,54.90089,-6.865135,BT46 3LX,131 Oakwood Close,028 4894 2275,No,203,Mixed,249,2,34,11.7,21,FARM_0018_ANIMAL_163,32,Hereford,Female,Born_On_Farm,2021-10-28,Negative,True,146,15.2,Low,93.9,149,October
FARM_0018,54.90089,-6.865135,BT46 3LX,131 Oakwood Close,028 4894 2275,No,203,Mixed,249,2,34,11.7,21,FARM_0018_ANIMAL_160,14,Limousin,Female,Born_On_Farm,2020-05-08,Negative,True,141,8.8,Low,93.9,281,May
FARM_0018,54.90089,-6.865135,BT46 3LX,131 Oakwood Close,028 4894 2275,No,203,Mixed,249,2,34,11.7,21,FARM_0018_ANIMAL_060,153,Charolais,Female,Born_On_Farm,2022-10-30,Negative,True,318,4.3,Low,93.9,558,October
FARM_0018,54.90089,-6.865135,BT46 3LX,131 Oakwood Close,028 4894 2275,No,203,Mixed,249,2,34,11.7,21,FARM_0018_ANIMAL_161,57,Jersey,Male,Born_On_Farm,2020-04-28,Negative,True,271,4.8,Low,93.9,176,April
FARM_0019,54.237279,-6.091241,BT27 7FO,39 Antrim Road,028 8549 9815,,160,Beef,696,1,32,1.9,31,FARM_0019_ANIMAL_055,59,Charolais,Female,Born_On_Farm,2020-04-30,Negative,False,260,10.0,High,7.4,586,April
FARM_0019,54.237279,-6.091241,BT27 7FO,39 Antrim Road,028 8549 9815,,160,Beef,696,1,32,1.9,31,FARM_0019_ANIMAL_006,147,Charolais,Male,Born_On_Farm,2022-11-20,Negative,False,376,6.4,High,7.4,540,November
FARM_0019,54.237279,-6.091241,BT27 7FO,39 Antrim Road,028 8549 9815,,160,Beef,696,1,32,1.9,31,FARM_0019_ANIMAL_016,61,Hereford,Male,Born_On_Farm,2021-11-28,Negative,False,305,9.2,High,7.4,347,November
FARM_0019,54.237279,-6.091241,BT27 7FO,39 Antrim Road,028 8549 9815,,160,Beef,696,1,32,1.9,31,FARM_0019_ANIMAL_075,149,Angus,Male,Purchased_From_Other_Farm,2020-09-18,Negative,False,352,11.7,High,7.4,725,September
FARM_0019,54.237279,-6.091241,BT27 7FO,39 Antrim Road,028 8549 9815,,160,Beef,696,1,32,1.9,31,FARM_0019_ANIMAL_037,128,Holstein,Female,Born_On_Farm,2020-06-03,Negative,False,168,10.7,High,7.4,211,June
FARM_0019,54.237279,-6.091241,BT27 7FO,39 Antrim Road,028 8549 9815,,160,Beef,696,1,32,1.9,31,FARM_0019_ANIMAL_112,125,Holstein,Male,Born_On_Farm,2020-09-08,Negative,False,140,10.9,High,7.4,282,September
FARM_0019,54.237279,-6.091241,BT27 7FO,39 Antrim Road,028 8549 9815,,160,Beef,696,1,32,1.9,31,FARM_0019_ANIMAL_007,98,Jersey,Male,Purchased_From_Other_Farm,2022-04-09,Negative,False,120,6.4,High,7.4,690,April
FARM_0019,54.237279,-6.091241,BT27 7FO,39 Antrim Road,028 8549 9815,,160,Beef,696,1,32,1.9,31,FARM_0019_ANIMAL_001,84,Jersey,Female,Purchased_From_Other_Farm,2021-12-23,Positive,False,124,6.7,High,7.4,407,December
FARM_0019,54.237279,-6.091241,BT27 7FO,39 Antrim Road,028 8549 9815,,160,Beef,696,1,32,1.9,31,FARM_0019_ANIMAL_151,112,Angus,Female,Born_On_Farm,2021-05-30,Negative,False,204,15.8,High,7.4,536,May
FARM_0019,54.237279,-6.091241,BT27 7FO,39 Antrim Road,028 8549 9815,,160,Beef,696,1,32,1.9,31,FARM_0019_ANIMAL_082,100,Charolais,Male,Born_On_Farm,2020-11-13,Negative,False,388,5.0,High,7.4,630,November
FARM_0020,54.324508,-6.662337,BT15 4DT,147 Victoria Street,028 3684 4553,No,63,Mixed,828,3,97,7.3,8,FARM_0020_ANIMAL_001,24,Angus,Male,Purchased_From_Other_Farm,2020-03-29,Negative,False,254,4.5,Medium,52.4,271,March
FARM_0020,54.324508,-6.662337,BT15 4DT,147 Victoria Street,028 3684 4553,No,63,Mixed,828,3,97,7.3,8,FARM_0020_ANIMAL_002,94,Angus,Female,Born_On_Farm,2022-12-27,Negative,False,196,13.9,Medium,52.4,195,December
FARM_0020,54.324508,-6.662337,BT15 4DT,147 Victoria Street,028 3684 4553,No,63,Mixed,828,3,97,7.3,8,FARM_0020_ANIMAL_052,55,Angus,Male,Purchased_From_Other_Farm,2021-12-02,Negative,False,226,13.1,Medium,52.4,716,December
FARM_0020,54.324508,-6.662337,BT15 4DT,147 Victoria Street,028 3684 4553,No,63,Mixed,828,3,97,7.3,8,FARM_0020_ANIMAL_028,60,Limousin,Female,Purchased_From_Other_Farm,2022-04-17,Negative,False,351,6.6,Medium,52.4,726,April
FARM_0020,54.324508,-6.662337,BT15 4DT,147 Victoria Street,028 3684 4553,No,63,Mixed,828,3,97,7.3,8,FARM_0020_ANIMAL_005,147,Charolais,Male,Born_On_Farm,2020-12-28,Negative,False,222,16.5,Medium,52.4,593,December
FARM_0020,54.324508,-6.662337,BT15 4DT,147 Victoria Street,028 3684 4553,No,63,Mixed,828,3,97,7.3,8,FARM_0020_ANIMAL_003,56,Limousin,Female,Purchased_From_Other_Farm,2022-10-11,Negative,False,147,14.5,Medium,52.4,516,October
FARM_0020,54.324508,-6.662337,BT15 4DT,147 Victoria Street,028 3684 4553,No,63,Mixed,828,3,97,7.3,8,FARM_0020_ANIMAL_018,50,Jersey,Male,Born_On_Farm,2022-06-21,Negative,False,167,6.5,Medium,52.4,382,June
